Policy,Iteration,Cache Hit Ratio,Latency,Hop Reduction
MRU,54,1.6666666666666667,4.786293954347755e-05,0.016666666666666666
MRU,55,1.6260162601626018,9.773753306047875e-05,0.016260162601626018
MRU,56,1.58311345646438,0.00010106216101023568,0.0158311345646438
MRU,57,1.832460732984293,9.157574098690637e-05,0.01832460732984293
MRU,58,1.8181818181818181,0.00022482193911942553,0.01818181818181818
MRU,59,2.0618556701030926,5.655656166611181e-05,0.020618556701030927
MRU,60,2.0408163265306123,0.00015415304060945257,0.02040816326530612
MRU,61,2.261306532663317,0.00019991234845939446,0.022613065326633167
MRU,62,2.211302211302211,2.8344327586768016e-05,0.022113022113022112
MRU,63,2.158273381294964,0.00014107429855092997,0.02158273381294964
MRU,64,2.142857142857143,0.0002228215188098894,0.02142857142857143
MRU,65,2.107728337236534,6.436246270121646e-05,0.02107728337236534
MRU,66,2.059496567505721,0.00011047655186057494,0.020594965675057208
MRU,67,2.272727272727273,0.00011348342389220027,0.022727272727272728
MRU,68,2.247191011235955,7.686946616796613e-05,0.02247191011235955
MRU,69,2.2123893805309733,0.00018821652625839808,0.022123893805309734
MRU,70,2.197802197802198,0.00016294880915509788,0.02197802197802198
MRU,71,2.1505376344086025,0.00018950341440793136,0.021505376344086023
MRU,72,2.1321961620469083,0.0001989121105004625,0.021321961620469083
MRU,73,2.1141649048625792,7.737159459966992e-05,0.021141649048625793
MRU,74,2.100840336134454,0.00015405191967453178,0.02100840336134454
MRU,75,2.0746887966804977,0.0001985329580137838,0.02074688796680498
MRU,76,2.0491803278688523,0.0001445673502926906,0.020491803278688523
MRU,77,2.0120724346076457,2.7808553516605596e-05,0.02012072434607646
MRU,78,1.9920318725099602,3.176611408831435e-05,0.0199203187250996
MRU,79,1.9646365422396856,0.00012664287245052897,0.019646365422396856
MRU,80,1.949317738791423,7.267516246602923e-05,0.01949317738791423
MRU,81,1.9305019305019304,4.9439565027465176e-05,0.019305019305019305
MRU,82,1.9157088122605364,0.00016824790118108354,0.019157088122605363
MRU,83,1.8832391713747645,7.606015979724721e-05,0.018832391713747645
MRU,84,1.8691588785046727,0.00012301464844655574,0.018691588785046728
MRU,85,1.8518518518518516,0.00011227449289969646,0.018518518518518517
MRU,86,2.0257826887661143,0.0001009599739492815,0.020257826887661142
MRU,87,2.18978102189781,4.6503020637049034e-05,0.021897810218978103
MRU,88,2.158273381294964,3.127484985473065e-05,0.02158273381294964
MRU,89,2.304964539007092,0.00013635371699922174,0.02304964539007092
MRU,90,2.272727272727273,6.137828971359257e-05,0.022727272727272728
MRU,91,2.2452504317789295,0.00015623748272188687,0.022452504317789293
MRU,92,2.2260273972602738,0.00010533459255625342,0.02226027397260274
MRU,93,2.2071307300509337,0.00013929082179955365,0.022071307300509338
MRU,94,2.195945945945946,4.851367365716145e-05,0.02195945945945946
MRU,95,2.1848739495798317,0.00015235322743170073,0.021848739495798318
MRU,96,2.1630615640599005,4.161085798342048e-05,0.021630615640599003
MRU,97,2.1311475409836063,0.00015375499205858,0.021311475409836064
MRU,98,2.113821138211382,0.00015306747264529864,0.02113821138211382
MRU,99,2.254428341384863,9.030688266006234e-05,0.02254428341384863
MRU,100,2.2222222222222223,7.226830520528472e-05,0.022222222222222223
MRU,101,2.211690363349131,6.463761636192626e-05,0.022116903633491312
MRU,102,2.1840873634945397,8.29426167226936e-05,0.0218408736349454
MRU,103,2.1638330757341575,0.00015167701285197496,0.021638330757341576
MRU,104,2.1505376344086025,0.00011657980073861274,0.021505376344086023
MRU,105,2.118003025718608,7.386375380730186e-05,0.02118003025718608
MRU,106,2.0895522388059704,3.573137136043208e-05,0.020895522388059702
MRU,107,2.0648967551622417,7.665861862036947e-05,0.02064896755162242
MRU,108,2.0348837209302326,6.309264627801377e-05,0.020348837209302327
MRU,109,2.0260492040520983,6.891702507403202e-05,0.020260492040520984
MRU,110,2.1520803443328553,9.489366054623655e-05,0.021520803443328552
MRU,111,2.127659574468085,7.458836708649968e-05,0.02127659574468085
MRU,112,2.106741573033708,1.7350026641732245e-05,0.021067415730337078
MRU,113,2.0804438280166435,8.88836503077181e-05,0.020804438280166437
MRU,114,2.054794520547945,3.8471016343825664e-05,0.02054794520547945
MRU,115,2.046384720327422,0.00012854851995124886,0.020463847203274217
MRU,116,2.0188425302826376,0.00010730900568917419,0.020188425302826378
MRU,117,1.9920318725099602,8.883998302989599e-05,0.0199203187250996
MRU,118,1.968503937007874,0.00012128530278893833,0.01968503937007874
MRU,119,1.9430051813471503,4.20927115714424e-05,0.019430051813471502
MRU,120,1.9181585677749362,3.8538881644020366e-05,0.01918158567774936
MRU,121,2.038216560509554,6.332441871521065e-05,0.02038216560509554
MRU,122,2.0227560050568902,7.843702305913398e-05,0.020227560050568902
MRU,123,2.0125786163522013,6.502076632791947e-05,0.02012578616352201
MRU,124,2.1223470661672907,0.00010209595625487623,0.02122347066167291
MRU,125,2.0987654320987654,6.354001119005838e-05,0.020987654320987655
